test_rmse_step,step,test_rmse_epoch,test_r_squared,epoch
68.19770812988281,0,,,
34.74556350708008,1,,,
41.5084342956543,2,,,
35.247493743896484,3,,,
61.68976593017578,4,,,
49.01125717163086,5,,,
79.67097473144531,6,,,
42.2437744140625,7,,,
40.06598663330078,8,,,
57.55952072143555,9,,,
40.085105895996094,10,,,
69.67704772949219,11,,,
56.41781997680664,12,,,
83.78658294677734,13,,,
51.64101791381836,14,,,
40.79833221435547,15,,,
66.4631118774414,16,,,
56.23355484008789,17,,,
47.85053634643555,18,,,
31.65265464782715,19,,,
33.52832794189453,20,,,
56.71104431152344,21,,,
37.139644622802734,22,,,
182.18621826171875,23,,,
55.348228454589844,24,,,
56.13418197631836,25,,,
63.46239471435547,26,,,
49.045833587646484,27,,,
48.508365631103516,28,,,
45.444091796875,29,,,
50.4261360168457,30,,,
74.89772033691406,31,,,
117.74430084228516,32,,,
56.26043701171875,33,,,
44.71023941040039,34,,,
44.506038665771484,35,,,
49.01430892944336,36,,,
36.50657272338867,37,,,
53.73491668701172,38,,,
56.91654586791992,39,,,
54.58591842651367,40,,,
56.58799743652344,41,,,
51.63492965698242,42,,,
39.862308502197266,43,,,
223.23248291015625,44,,,
53.906272888183594,45,,,
43.90068435668945,46,,,
59.32475662231445,47,,,
157.24945068359375,48,,,
50.57765579223633,49,,,
107.95304870605469,50,,,
46.9353141784668,51,,,
68.3816146850586,52,,,
69.53025817871094,53,,,
38.23636245727539,54,,,
59.533958435058594,55,,,
35.671443939208984,56,,,
51.976783752441406,57,,,
41.7801399230957,58,,,
47.64065933227539,59,,,
43.431339263916016,60,,,
37.43616485595703,61,,,
48.3194465637207,62,,,
50.489646911621094,63,,,
54.9893798828125,64,,,
49.34358596801758,65,,,
98.48249816894531,66,,,
48.42040252685547,67,,,
41.55353546142578,68,,,
96.14031219482422,69,,,
60.505611419677734,70,,,
51.52836608886719,71,,,
59.127464294433594,72,,,
91.05272674560547,73,,,
43.86542892456055,74,,,
47.06085968017578,75,,,
38.90924072265625,76,,,
35.235267639160156,77,,,
113.23143005371094,78,,,
247.3229522705078,79,,,
46.78401565551758,80,,,
54.588321685791016,81,,,
76.90852355957031,82,,,
56.4052848815918,83,,,
68.68280792236328,84,,,
32.585269927978516,85,,,
44.141902923583984,86,,,
48.05968475341797,87,,,
38.421688079833984,88,,,
196.49685668945312,89,,,
173.9074249267578,90,,,
62.41374588012695,91,,,
32.53987121582031,92,,,
66.31660461425781,93,,,
37.42748260498047,94,,,
75.92515563964844,95,,,
46.92180633544922,96,,,
66.3037338256836,97,,,
74.0857925415039,98,,,
51.56338882446289,99,,,
126.5049819946289,100,,,
36.86029052734375,101,,,
88.06704711914062,102,,,
51.9399528503418,103,,,
58.735191345214844,104,,,
30.068578720092773,105,,,
49.14656066894531,106,,,
53.84596633911133,107,,,
45.3311882019043,108,,,
58.37025833129883,109,,,
53.81397247314453,110,,,
76.87860107421875,111,,,
89.75989532470703,112,,,
42.063777923583984,113,,,
82.27540588378906,114,,,
50.68346405029297,115,,,
39.403785705566406,116,,,
41.74532699584961,117,,,
78.6972427368164,118,,,
60.8345947265625,119,,,
43.8455810546875,120,,,
34.461055755615234,121,,,
55.67612838745117,122,,,
106.2155532836914,123,,,
57.13508987426758,124,,,
66.2032241821289,125,,,
162.24411010742188,126,,,
46.437530517578125,127,,,
66.4023666381836,128,,,
250.60508728027344,129,,,
75.68549346923828,130,,,
52.030006408691406,131,,,
45.13420867919922,132,,,
31.320480346679688,133,,,
50.32656478881836,134,,,
56.476314544677734,135,,,
42.84605026245117,136,,,
95.6396255493164,137,,,
69.98444366455078,138,,,
49.46516036987305,139,,,
31.691120147705078,140,,,
68.67616271972656,141,,,
64.9576644897461,142,,,
48.38282012939453,143,,,
53.376834869384766,144,,,
78.73568725585938,145,,,
115.59223175048828,146,,,
34.795509338378906,147,,,
42.09880447387695,148,,,
47.07051467895508,149,,,
96.2080078125,150,,,
41.5896110534668,151,,,
45.50533676147461,152,,,
69.64334106445312,153,,,
42.787109375,154,,,
68.30339050292969,155,,,
