test_rmse_step,step,test_rmse_epoch,test_r_squared,epoch
51.36647033691406,0,,,
32.67445373535156,1,,,
56.0878791809082,2,,,
57.551204681396484,3,,,
36.385589599609375,4,,,
56.358497619628906,5,,,
56.392799377441406,6,,,
34.0415153503418,7,,,
42.47536849975586,8,,,
45.339508056640625,9,,,
48.06389617919922,10,,,
70.60845184326172,11,,,
104.1068115234375,12,,,
158.84132385253906,13,,,
48.92692184448242,14,,,
65.91222381591797,15,,,
60.91368865966797,16,,,
84.14114379882812,17,,,
38.49650573730469,18,,,
35.21566390991211,19,,,
35.43674850463867,20,,,
95.87745666503906,21,,,
43.34638214111328,22,,,
43.75770950317383,23,,,
48.13608932495117,24,,,
42.5453987121582,25,,,
115.7582778930664,26,,,
48.34284973144531,27,,,
60.95690155029297,28,,,
80.43423461914062,29,,,
111.4136734008789,30,,,
52.34178161621094,31,,,
42.60803985595703,32,,,
48.663272857666016,33,,,
79.94092559814453,34,,,
49.338966369628906,35,,,
46.9403076171875,36,,,
64.3623275756836,37,,,
53.122684478759766,38,,,
51.743804931640625,39,,,
28.114967346191406,40,,,
40.19260025024414,41,,,
46.13721466064453,42,,,
35.976436614990234,43,,,
43.30805969238281,44,,,
24.18156623840332,45,,,
73.87225341796875,46,,,
160.23715209960938,47,,,
164.47573852539062,48,,,
45.01715850830078,49,,,
63.93498611450195,50,,,
51.93341064453125,51,,,
58.69363021850586,52,,,
50.804786682128906,53,,,
39.071563720703125,54,,,
68.51585388183594,55,,,
38.67605972290039,56,,,
66.91297912597656,57,,,
36.37033462524414,58,,,
57.05311584472656,59,,,
34.375099182128906,60,,,
57.06500244140625,61,,,
41.56447219848633,62,,,
43.80759811401367,63,,,
44.753501892089844,64,,,
70.20647430419922,65,,,
47.13502502441406,66,,,
44.505008697509766,67,,,
111.40370178222656,68,,,
41.39485549926758,69,,,
38.197566986083984,70,,,
52.667789459228516,71,,,
110.0877914428711,72,,,
38.61882781982422,73,,,
39.40797805786133,74,,,
35.48420333862305,75,,,
47.174156188964844,76,,,
51.1319465637207,77,,,
45.23978042602539,78,,,
78.11190032958984,79,,,
58.836910247802734,80,,,
88.71964263916016,81,,,
53.1303825378418,82,,,
50.830322265625,83,,,
67.0709457397461,84,,,
51.43404006958008,85,,,
60.40116500854492,86,,,
53.7940673828125,87,,,
52.70597839355469,88,,,
37.613033294677734,89,,,
75.7268295288086,90,,,
56.941287994384766,91,,,
39.668094635009766,92,,,
82.31097412109375,93,,,
46.06446075439453,94,,,
62.17613983154297,95,,,
25.76131820678711,96,,,
49.475685119628906,97,,,
41.198997497558594,98,,,
163.74578857421875,99,,,
33.34540939331055,100,,,
48.43143081665039,101,,,
33.97242736816406,102,,,
53.54938888549805,103,,,
32.76923751831055,104,,,
188.81544494628906,105,,,
62.28683090209961,106,,,
41.832088470458984,107,,,
60.073184967041016,108,,,
39.81487274169922,109,,,
81.6850357055664,110,,,
49.51254653930664,111,,,
147.03131103515625,112,,,
65.86597442626953,113,,,
41.69357681274414,114,,,
199.16139221191406,115,,,
43.40129470825195,116,,,
51.10519790649414,117,,,
35.995479583740234,118,,,
47.10340118408203,119,,,
34.885772705078125,120,,,
75.78221893310547,121,,,
40.77991485595703,122,,,
35.036346435546875,123,,,
41.106292724609375,124,,,
33.16950988769531,125,,,
33.73054504394531,126,,,
240.56947326660156,127,,,
294.163818359375,128,,,
46.60900115966797,129,,,
78.24357604980469,130,,,
33.95562744140625,131,,,
48.022342681884766,132,,,
62.90068054199219,133,,,
53.47450637817383,134,,,
116.08930969238281,135,,,
35.808109283447266,136,,,
34.693058013916016,137,,,
37.83673095703125,138,,,
